time,globalincome,globalypc
2002,35579.48293673788,5694.325124648674
2003,36333.47236066827,5743.6301027269155
2004,37282.86364729753,5821.795150894007
2005,38738.79213355553,5975.565033174037
2006,40051.51050721724,6103.070753872054
2007,41541.86696608637,6253.541824370493
2008,43013.62568184857,6396.992355776074
2009,43531.09184546667,6396.277433545836
2010,42473.31594907174,6166.495224842095
2011,44116.48261088008,6329.327856086094
2012,45166.8050269154,6404.024467928121
2013,46087.4091074861,6458.680196309945
2014,47109.91312447695,6526.2245605105245
2015,48467.20884642458,6637.266211299825
2016,50022.29499552354,6779.266828263327
2017,51605.32828332191,6922.091558270995
2018,53161.667922432905,7058.486436270464
2019,54727.43638339579,7193.392287593469
2020,56289.538724311766,7325.1508167219845
2021,57852.93616697919,7460.548094162662
2022,59417.09456325251,7593.627689047691
2023,60985.283857784954,7724.8664287260535
2024,62555.474178141696,7854.058852725138
2025,64129.23633301628,7981.4547790829065
2026,65688.80501715283,8112.800661989077
2027,67251.54787654162,8242.544770613433
2028,68816.82529655284,8370.646441336605
2029,70385.19471477982,8497.210667961686
2030,71956.37872288923,8622.239231278196
2031,73492.36702942416,8748.925872850754
2032,75030.95900372356,8874.290514819697
2033,76572.24217602253,8998.36970423592
2034,78116.2830841401,9121.19649837912
2035,79663.00280094954,9242.786268837588
2036,81236.57239453707,9373.666635772166
2037,82812.7271919786,9503.425126317174
2038,84391.43309697307,9632.076893032365
2039,85972.74096081904,9759.646390151389
2040,87556.7597006098,9886.164000257577
2041,89170.54884803308,10022.808436319512
2042,90786.7538032786,10158.500565792854
2043,92405.42389334667,10293.259487620118
2044,94026.57181621173,10427.09985406503
2045,95650.25287629981,10560.040743596255
2046,97274.7985418081,10701.131134146437
2047,98901.71873253271,10841.488445782064
2048,100531.0392784412,10981.124087835615
2049,102162.81918146646,11120.052869197116
2050,103797.06970230018,11258.284209167428
2051,105496.36612596257,11412.877917185257
2052,107198.0416466922,11566.935614823085
2053,108902.20176242226,11720.473628838032
2054,110608.83426761995,11873.49547215563
2055,112318.01911122205,12026.014469925081
2056,114147.92352898332,12201.190717172376
2057,115980.36561856965,12376.051949469827
2058,117815.4081342399,12550.607324614431
2059,119653.1860980292,12724.873598164351
2060,121493.72347290233,12898.85563207107
2061,123455.60802780394,13095.184224448536
2062,125420.1984474086,13291.449467171036
2063,127387.54080813746,13487.6573059053
2064,129357.73539330543,13683.819399878388
2065,131330.92482087883,13879.951841321928
2066,133399.1689694235,14095.228674756632
2067,135470.29419335778,14310.71652670067
2068,137544.449621891,14526.431895804883
2069,139621.71782361966,14742.384253464548
2070,141702.20078872103,14958.58513050228
2071,143857.6104771467,15191.697326524332
2072,146015.91141564367,15425.293671153753
2073,148177.17241249804,15659.382857396222
2074,150341.4947223014,15893.977039539766
2075,152508.96434006616,16129.086801469586
2076,154787.77248244768,16385.277534430777
2077,157069.62592265024,16642.273596252864
2078,159354.63604797897,16900.089904178953
2079,161642.8839347047,17158.738243318356
2080,163934.4592986227,17418.231391895668
2081,166331.49073242262,17698.399294970317
2082,168731.51832374872,17979.701515638277
2083,171134.63335659733,18262.15352594356
2084,173540.98195665958,18545.776778770294
2085,175950.67676736426,18830.589305540463
2086,178479.0608975119,19137.391969105058
2087,181010.5706822805,19445.700425397252
2088,183545.29418537152,19755.53347052285
2089,186083.33795185207,20066.91207037418
2090,188624.80891390453,20379.857429483985
2091,191295.93476313184,20715.791878553853
2092,193969.90356713094,21053.579203679674
2093,196646.80012096945,21393.241972255826
2094,199326.72424432388,21734.804630584502
2095,202009.77456660097,22078.291757402498
2096,204802.1488686259,22443.300478918725
2097,207597.37820206603,22810.57707161938
2098,210395.52325681856,23180.146768300292
2099,213196.6512663355,23552.03582417928
2100,216000.81608823873,23926.269327909184
