time,globalincome,globalypc
2002,35579.766990824195,5694.3705555544375
2003,36333.76988601232,5743.677100372918
2004,37283.176250360266,5821.843924364335
2005,38739.13032130636,5975.6171546286205
2006,40051.89798976991,6103.129749517953
2007,41542.34835347901,6253.61423704231
2008,43014.19203855608,6397.0765270200045
2009,43531.79134699165,6396.380155633125
2010,42474.195850157026,6166.622913582195
2011,44117.45523069462,6329.467333178678
2012,45167.87257942267,6404.17576653493
2013,46088.56341456262,6458.841893495749
2014,47111.16090747364,6526.39734939316
2015,48468.56353269982,6637.451656503672
2016,50023.761119278715,6779.4654490149205
2017,51607.11884938852,6922.3316564877705
2018,53163.66664737977,7058.751727838938
2019,54729.49242782346,7193.662437489208
2020,56291.68339989943,7325.429798564867
2021,57855.129641948966,7460.8308291400335
2022,59419.345694640484,7593.915237090058
2023,60987.56777739505,7725.1555496623905
2024,62557.79015505407,7854.349421811207
2025,64131.57093443067,7981.7450938062375
2026,65691.10746852092,8113.08474397183
2027,67253.80586927084,8242.821201817978
2028,68819.02921723798,8370.914162859706
2029,70387.32924735598,8497.467956058532
2030,71958.43385704237,8622.485035868174
2031,73494.25985895762,8749.150708946641
2032,75032.67055977738,8874.492405635494
2033,76573.75353158446,8998.546715931794
2034,78117.57668439568,9121.346894105249
2035,79664.06233848173,9242.908489108744
2036,81237.3244191723,9373.752645735849
2037,82813.15294344402,9503.473163579356
2038,84391.5133988986,9632.085175979746
2039,85972.45661006257,9759.613162787486
2040,87556.09629010576,9886.088075536098
2041,89169.44975441393,10022.683824229644
2042,90785.19896697154,10158.325456878327
2043,92403.39460607641,10293.03224718315
2044,94024.0483980476,10426.818761464805
2045,95647.21538001402,10559.704071642487
2046,97271.18982459021,10700.73279737579
2047,98897.51957510198,10841.026777004774
2048,100526.23125547385,10980.597524668083
2049,102157.37928158448,11119.459367737256
2050,103790.97875974087,11257.62216465847
2051,105489.57094341727,11412.141485433329
2052,107190.52456189113,11566.12328892422
2053,108893.94611664287,11719.584022730067
2054,110599.82346784623,11872.527218870278
2055,112308.23628400084,12024.966184402228
2056,114137.32993869155,12200.057813508445
2057,115968.94610535074,12374.833127052323
2058,117803.14848510978,12549.301392432846
2059,119640.0715826648,12723.47931862117
2060,121479.74003708367,12897.371848139239
2061,123440.72323498306,13093.606719845091
2062,125404.39977999854,13289.777138457524
2063,127370.81615082304,13485.889098846566
2064,129340.07386724396,13681.954397751046
2065,131312.3161178452,13877.989194290454
2066,133379.61918160616,14093.167940761256
2067,135449.7955168851,14308.557005256283
2068,137522.9945125934,14524.17291949704
2069,139599.2990689643,14740.025195797845
2070,141678.81227583523,14956.125487228952
2071,143833.27269427394,15189.137919622766
2072,145990.62075545374,15422.634158059807
2073,148150.92598872932,15656.622978359237
2074,150314.29035067963,15891.116616090816
2075,152480.80056134678,16126.125739349736
2076,154758.66045792677,16382.215444802347
2077,157039.56722297563,16639.110615777423
2078,159323.6337224622,16896.826336127102
2079,161610.9412318011,17155.37442282889
2080,163901.58077034217,17414.76780391139
2081,166297.69420331897,17694.83611323254
2082,168696.81064629214,17976.039400041584
2083,171099.02291427026,18258.393314974415
2084,173504.47844131416,18541.919467364663
2085,175913.29010031506,18826.635931128803
2086,178440.81003957742,19133.342717180636
2087,180971.47669854749,19441.557476481757
2088,183505.37769132465,19751.298983150897
2089,186042.6209022034,20062.58837444941
2090,188583.31780364746,20375.44737292287
2091,191253.69594678955,20711.296487783202
2092,193926.9409778303,21049.001035524485
2093,196603.1372368504,21388.58357012164
2094,199282.38600928095,21730.068734620876
2095,201964.78725418536,22073.481292330594
2096,204756.5447139677,22438.416941055977
2097,207551.18486227302,22805.62353123219
2098,210348.7676278322,23175.126257393924
2099,213149.36208393093,23546.95162443397
2100,215953.0207811426,23921.124625628567
